ANNO,CODICE_ATENEO,NOME_ATENEO,CITTA ,LATITUDINE (°) ,LATITUDINE (') ,LATITUDINE ('') ,LONGITUDINE (°) ,LONGITUDINE ('),LONGITUDINE (''),Sesso,LAUREATI
2018,3701,Bologna,Bologna,44,29,44,11,20,48,M,7933
2018,3801,Ferrara,Ferrara,44,50,31,11,37,0,F,1800
2018,3801,Ferrara,Ferrara,44,50,31,11,37,0,M,1279
2018,4101,Urbino,Urbino,43,43,36,12,38,11,F,1645
2018,4101,Urbino,Urbino,43,43,36,12,38,11,M,958
2018,4201,Marche,Ancona,43,37,15,13,30,51,F,1485
2018,4201,Marche,Ancona,43,37,15,13,30,51,M,1554
2018,4301,Macerata,Macerata,43,18,6,13,27,6,F,1469
2018,4301,Macerata,Macerata,43,18,6,13,27,6,M,460
2018,4302,Camerino,Camerino,43,8,13,13,4,9,F,494
2018,4302,Camerino,Camerino,43,8,13,13,4,9,M,448
2018,4801,Firenze,Firenze,43,46,28,11,15,29,F,5346
2018,4801,Firenze,Firenze,43,46,28,11,15,29,M,3459
2018,4804,Firenze IUL - telematica,Firenze ,43,46,28,11,15,29,F,34
2018,4804,Firenze IUL - telematica,Firenze ,43,46,28,11,15,29,M,9
2018,5001,Pisa,Pisa,43,42,51,10,24,1,M,3026
2018,5001,Pisa,Pisa,43,42,51,10,24,1,F,3160
2018,5201,Siena,Siena,43,19,11,11,19,59,F,1637
2018,5201,Siena,Siena,43,19,11,11,19,59,M,1107
2018,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,F,308
2018,5202,Siena Stranieri,Siena ,43,19,11,11,19,59,M,65
2018,5401,Perugia,Perugia,43,6,49,12,23,23,F,2558
2018,5401,Perugia,Perugia,43,6,49,12,23,23,M,1731
2018,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,F,140
2018,5403,Perugia Stranieri,Perugia ,43,6,49,12,23,23,M,73
2018,5601,Tuscia,Viterbo,42,25,5,12,6,24,F,794
2018,5601,Tuscia,Viterbo,42,25,5,12,6,24,M,801
2018,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,F,10508
2018,5801,Roma La Sapienza,Roma ,41,54,27,12,29,24,M,7238
2018,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,M,2860
2018,5802,Roma Tor Vergata,Roma ,41,54,27,12,29,24,F,3079
2018,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,F,506
2018,5803,Roma LUMSA,Roma ,41,54,27,12,29,24,M,162
2018,5805,Roma LUISS,Roma ,41,54,27,12,29,24,F,1205
2018,5805,Roma LUISS,Roma ,41,54,27,12,29,24,M,1406
2018,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,F,153
2018,5806,Roma Foro Italico,Roma ,41,54,27,12,29,24,M,340
2018,5807,Roma Tre,Roma ,41,54,27,12,29,24,F,3521
2018,5807,Roma Tre,Roma ,41,54,27,12,29,24,M,2390
2018,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,F,269
2018,5808,Roma Biomedico,Roma ,41,54,27,12,29,24,M,171
2018,5809,Roma UNINT,Roma ,41,54,27,12,29,24,M,92
2018,5809,Roma UNINT,Roma ,41,54,27,12,29,24,F,435
2018,5810,Roma Marconi - telematica,Roma ,41,54,27,12,29,24,F,485
2018,5810,Roma Marconi - telematica,Roma ,41,54,27,12,29,24,M,463
2018,5811,Roma UNITELMA - telematica,Roma ,41,54,27,12,29,24,F,164
2018,5811,Roma UNITELMA - telematica,Roma ,41,54,27,12,29,24,M,200
2018,5812,Roma Europea,Roma ,41,54,27,12,29,24,F,91
2018,5812,Roma Europea,Roma ,41,54,27,12,29,24,M,81
2018,5813,Roma UNINETTUNO - telematica,Roma ,41,54,27,12,29,24,M,297
2018,5813,Roma UNINETTUNO - telematica,Roma ,41,54,27,12,29,24,F,210
2018,5815,Roma UNICUSANO - telematica,Roma ,41,54,27,12,29,24,M,779
2018,5815,Roma UNICUSANO - telematica,Roma ,41,54,27,12,29,24,F,558
2018,5816,Roma San Raffaele - telematica,Roma ,41,54,27,12,29,24,F,276
2018,5816,Roma San Raffaele - telematica,Roma ,41,54,27,12,29,24,M,293
2018,5817,Roma Link Campus,Roma ,41,54,27,12,29,24,F,148
2018,5817,Roma Link Campus,Roma ,41,54,27,12,29,24,M,302
2018,6001,Cassino,Cassino,41,29,38,13,49,44,F,840
2018,6001,Cassino,Cassino,41,29,38,13,49,44,M,596
2018,6201,Sannio,Benevento ,41,7,55,14,46,40,F,509
2018,6201,Sannio,Benevento ,41,7,55,14,46,40,M,393
2018,6202,Benevento Giustino Fortunato - telematica,Benevento ,41,7,55,14,46,40,F,108
2018,6202,Benevento Giustino Fortunato - telematica,Benevento ,41,7,55,14,46,40,M,179
2018,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,M,5863
2018,6301,Napoli Federico II,Napoli ,40,51,14,14,15,2,F,7450
2018,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,F,1011
2018,6302,Napoli Parthenope,Napoli ,40,51,14,14,15,2,M,1194
2018,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,F,1464
2018,6303,Napoli L'Orientale,Napoli ,40,51,14,14,15,2,M,363
2018,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,F,1532
2018,6304,Napoli Benincasa,Napoli ,40,51,14,14,15,2,M,210
2018,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,F,2592
2018,6306,Napoli Vanvitelli,Napoli ,40,51,14,14,15,2,M,1809
2018,6307,Napoli Pegaso - telematica,Napoli ,40,51,14,14,15,2,F,2651
2018,6307,Napoli Pegaso - telematica,Napoli ,40,51,14,14,15,2,M,3834
2018,6501,Salerno,Salerno,40,40,52,14,45,40,F,3105
2018,6501,Salerno,Salerno,40,40,52,14,45,40,M,2303
2018,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,F,1801
2018,6601,L'Aquila,L'Aquila,42,21,9,13,23,57,M,1213
2018,6701,Teramo,Teramo,42,39,30,13,42,26,F,544
2018,6701,Teramo,Teramo,42,39,30,13,42,26,M,377
2018,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,F,3172
2018,6901,Chieti e Pescara,Chieti ,42,21,7,14,10,5,M,1591
2018,6902,Torrevecchia Teatina Leonardo da Vinci - telematica,Roma ,41,54,27,12,29,24,M,3
2018,6902,Torrevecchia Teatina Leonardo da Vinci - telematica,Roma ,41,54,27,12,29,24,F,9
2018,7001,Molise,Campobasso,41,33,36,14,39,37,F,600
2018,7001,Molise,Campobasso,41,33,36,14,39,37,M,410
2018,7101,Foggia,Foggia,41,27,54,15,32,42,F,994
2018,7101,Foggia,Foggia,41,27,54,15,32,42,M,630
2018,7201,Bari,Bari,41,7,45,16,52,11,F,4758
2018,7201,Bari,Bari,41,7,45,16,52,11,M,2802
2018,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,F,642
2018,7202,Bari Politecnico,Bari ,41,7,45,16,52,11,M,1270
2018,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,F,128
2018,7203,Casamassima - J.Monnet,Casamassima ,40,57,22,16,55,7,M,209
2018,7501,Salento,Lecce,40,21,10,18,10,27,F,2064
2018,7501,Salento,Lecce,40,21,10,18,10,27,M,1070
2018,7601,Basilicata,Potenza,40,38,20,15,48,12,F,551
2018,7601,Basilicata,Potenza,40,38,20,15,48,12,M,371
2018,7801,Calabria,Rende,39,20,0,16,10,56,F,2535
2018,7801,Calabria,Rende,39,20,0,16,10,56,M,1661
2018,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,F,875
2018,7901,Catanzaro,Catanzaro,38,54,22,16,35,35,M,567
2018,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,F,444
2018,8001,Reggio Calabria,Reggio Calabria,43,41,1,11,32,10,M,439
2018,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,M,35
2018,8003,Reggio Calabria - Dante Alighieri,Reggio Calabria,43,41,1,11,32,10,F,173
2018,8201,Palermo,Palermo,38,7,0,13,21,43,F,4332
2018,8201,Palermo,Palermo,38,7,0,13,21,43,M,2718
2018,8301,Messina,Messina,38,11,36,15,33,14,F,2546
2018,8301,Messina,Messina,38,11,36,15,33,14,M,1325
2018,8601,Enna KORE,Enna ,37,34,4,14,16,33,F,712
2018,8601,Enna KORE,Enna ,37,34,4,14,16,33,M,428
2018,8701,Catania,Catania,37,30,21,15,5,15,F,3685
2018,8701,Catania,Catania,37,30,21,15,5,15,M,2475
2018,9001,Sassari,Sassari,40,43,45,8,33,38,F,1202
2018,9001,Sassari,Sassari,40,43,45,8,33,38,M,654
2018,9201,Cagliari,Cagliari,39,13,7,9,7,4,M,1618
2018,9201,Cagliari,Cagliari,39,13,7,9,7,4,F,2416
